region,site,subsite,longitude,latitude,date_set,date_recovered,crop_type,crop_stage,biomass_comments,burrow_effort,burrow_total,burrow_comments
Dawson Valley,Toolangi 8 and 9,Toolangi 8,150.1408231,-24.581067,2013-09-18,2013-09-19,wheat,mature (flowers/heads),7280 kg/ha,200,0,
Dawson Valley,Toolangi 8 and 9,Toolangi 9,150.1408231,-24.581067,2013-09-18,2013-09-19,unburned/unmown road verge,n/a,12000 kg/ha,200,0,
Callide Valley,Ardnith 12 - 13,Ardnith 12,150.4935711,-24.2938722,2013-09-19,2013-09-20,wheat,stubble  (heads harvested),5680 kg/ha,200,0,
Callide Valley,Ardnith 12 - 13,Ardnith 13,150.4935711,-24.2938722,2013-09-19,2013-09-20,mown road verge (recent),n/a,6000 kg/ha,200,0,
Callide Valley,Grandview  19 - 20,Grandview  19,150.3808218,-24.2001987,2013-09-19,2013-09-20,mown road verge (recent),n/a,"10,640 kg/ha",200,0,Altered biomass from 7680kg/ha to reflect excel spreadsheet
Callide Valley,Grandview  19 - 20,Grandview  20,150.3808218,-24.2001987,2013-09-19,2013-09-20,wheat,stubble  (heads harvested),10120 kg/ha,200,0,Wheat var Kennedy; sown 2 May 2013; harvested early Sept; yield 3.4 t/ha
Callide Valley,Grandview 7 - 9,Grandview 8,150.5388683,-24.3247873,2013-09-19,2013-09-20,wheat,stubble  (heads harvested),8000 kg/ha,200,0,
Callide Valley,Horsley Cross 5 - 6,Horsley Cross 5,150.529502,-24.4216097,2013-09-19,2013-09-20,wheat,mature (flowers/heads),13000 kg/ha,200,0,
Callide Valley,Horsley Cross 5 - 6,Horsley Cross 6,150.529502,-24.4216097,2013-09-19,2013-09-20,mown road verge (recent),n/a,6000 kg/ha,200,0,
Callide Valley,Jambin 21- 22,Jambin 21,150.3766,-24.2088783,2013-09-19,2013-09-20,sorghum,stubble  (heads harvested),6520 kg/ha,200,0,"old sorghum stubble + regrowth

Changed from Wheat crop type and cropstage Mature (as this is not what the excel spreadsheet indicates)"
Callide Valley,Jambin 21- 22,Jambin 22,150.3766,-24.2088783,2013-09-19,2013-09-20,mown road verge (recent),n/a,7600 kg/ha,200,0,
Callide Valley,Rosehill 17 - 18,Rosehill 17,150.397709,-24.2102516,2013-09-19,2013-09-20,wheat,stubble  (heads harvested),7200 kg/ha,200,0,Wheat harvested early September
Callide Valley,Rosehill 17 - 18,Rosehill 18,150.397709,-24.2102516,2013-09-19,2013-09-20,mown road verge (recent),n/a,10640 kg/ha,200,0,
Callide Valley,Site 10 - 11,Site 10,150.5284506,-24.3534709,2013-09-19,2013-09-20,wheat,stubble  (heads harvested),"10,120 kg/ha",200,0,Altered biomass from 10640 kg/ha to reflect Excel spreadsheet
Callide Valley,Site 10 - 11,Site 11,150.5284506,-24.3534709,2013-09-19,2013-09-20,mown road verge (recent),n/a,7680 kg/ha,200,0,
Downs Central,18 & 19,18 & 19/18,151.33873,-27.552268,2013-09-22,2013-09-23,wheat,mature (flowers/heads),,225,0,Site 18
Downs Central,18 & 19,18 & 19/19,151.33873,-27.552268,2013-09-22,2013-09-23,mown road verge (recent),n/a,,225,0,Site 19
Downs Central,18 & 19,18 & 19/18,151.33873,-27.552268,2013-09-24,2013-09-25,wheat,mature (flowers/heads),,225,0,
Downs Central,18 & 19,18 & 19/19,151.33873,-27.552268,2013-09-24,2013-09-25,mown road verge (recent),n/a,,225,0,
Downs Central,42 & 43,42 & 43/42,151.488451,-27.587459,2013-09-24,2013-09-25,unburned/unmown road verge,n/a,,200,0,
CIA,Community Farm,Comm Farm,145.950979,-34.74063,2013-10-06,2013-10-07,wheat,ripening/ripe,NA,200,0,"Very big crop, difficult to see the ground, no sign of mouse activity. Soil damp watered last week no cracks"
CIA,David Bellato,DBela,145.896168,-34.804647,2013-10-06,2013-10-07,wheat,ripening/ripe,NA,200,0, Soil damp with some cracks up to 20mm wide. Very difficult to see the ground. One burrow marked no active burrows observred
CIA,Ian Southerland,Ian South 1,145.767316,-34.901548,2013-10-06,2013-10-07,wheat,ripening/ripe,NA,200,0,No sign of any mouse activity or damage. Soil dry many cracks 5 to 20mm
CIA,Shane Fraser,Shane Fras 1,145.987013,-34.949088,2013-10-06,2013-10-07,canola,ripening/ripe,NA,200,1,three burrows marked only one active. Occational burrows observed outside the transect area.
Northern Mallee,Colin Aikman,CAik,141.870913,-35.218871,2013-10-08,2013-10-09,barley,ripening/ripe,NA,200,1,One active burrow detected on second walk of transect
Northern Mallee,Colin Beer,CBee,141.293619,-35.231295,2013-10-08,2013-10-09,wheat,ripening/ripe,NA,200,0,No sign of active burrows
Northern Mallee,David Allen,DAlle,141.194131,-35.271539,2013-10-08,2013-10-09,wheat,ripening/ripe,NA,200,0,No sign of active burrows
Northern Mallee,Jack Pryse,JPryse2,141.948382,-35.152942,2013-10-08,2013-10-09,barley,ripening/ripe,NA,200,0,No burrows observed.
Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2013-10-08,2013-10-09,fence line,NA,NA,100,0,"No burrows observed, No sign of any mouse activity or damage"
Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2013-10-08,2013-10-09,fence line,NA,NA,100,0,
Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2013-10-08,2013-10-09,wheat,ripening/ripe,NA,100,0,No sign of any mouse activity or damage
Northern Mallee,Jim Wakefield,JWC Crop,142.021747,-35.098249,2013-10-08,2013-10-09,wheat,ripening/ripe,NA,100,0,two old inactive burrow present outside the transect area.
Northern Mallee,Ken McDonald,KMcD,141.598449,-35.200863,2013-10-08,2013-10-09,barley,ripening/ripe,NA,200,0,No sign of active burrows
Northern Mallee,Kieran Hayter,KHayt,141.710731,-35.181655,2013-10-08,2013-10-09,canola,ripening/ripe,NA,200,0,No sign of active burrows
Northern Mallee,Robert McKee,RMcK,141.363881,-35.262963,2013-10-08,2013-10-09,barley,ripening/ripe,NA,200,1,No sign of active burrows
Northern Mallee,Sam Parker,SPark,141.49689,-35.213419,2013-10-08,2013-10-09,barley,ripening/ripe,NA,200,0,No sign of active burrows
Northern Mallee,Tim Eichler,TEich,141.1232,-35.257329,2013-10-08,2013-10-09,barley,ripening/ripe,NA,200,0,No sign of active burrows one burrow marked but not active
Northern Mallee,Trent Oakley,TOak,140.984085,-35.233253,2013-10-08,2013-10-09,barley,ripening/ripe,NA,200,0,No sign of active burrows one burrow marked but not active
Adelaide Plains,Brett Roberts LP,BRA,138.3706,-34.31261,2013-10-11,2013-10-12,barley,ripening/ripe,NA,200,0,No sign of any burrows very good crop. Very difficult to see the ground
Adelaide Plains,Brett Roberts LP,BRB,138.3706,-34.31261,2013-10-11,2013-10-12,wheat,ripening/ripe,NA,200,0,No burrows detected good crop but visability quite good
Adelaide Plains,Brett Roberts WHP,BRC,138.25932,-34.34258,2013-10-11,2013-10-12,wheat,ripening/ripe,NA,200,2,two burrows marked only one recorded active.
Adelaide Plains,John Lush C,JLC,138.571,-34.39651,2013-10-11,2013-10-12,canola,ripening/ripe,NA,200,0,Some old burrows seem of the transect
Adelaide Plains,John Lush HB,JLHB2,138.69579,-34.35089,2013-10-11,2013-10-12,wheat,ripening/ripe,NA,200,0,One active and one inactive burrow detected outside of the transect area
Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2013-10-11,2013-10-12,wheat,ripening/ripe,NA,100,0,Burrow detection very difficult due to high biomas. Only one transect completed
Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2013-10-11,2013-10-12,fence line,NA,NA,100,0,
Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2013-10-11,2013-10-12,wheat,ripening/ripe,NA,100,0,Burrow detection very difficult due to high biomas. Only one transect completed
Adelaide Plains,John Lush M,JLBF2Crop,138.59047,-34.37682,2013-10-11,2013-10-12,fence line,NA,NA,100,0,
Wimmera,Bernard Lindsay,BLind,142.480923,-36.183518,2013-10-14,2013-10-15,wheat,ripening/ripe,NA,200,0,No sign of active burrows
Wimmera,Brad Martin,BMart,142.490208,-36.070879,2013-10-14,2013-10-15,barley,ripening/ripe,NA,200,0,No sign of active burrows
Wimmera,Coree McFarlan,CMcF,142.4042,-36.27795,2013-10-14,2013-10-15,barley,ripening/ripe,NA,200,0,No sign of active burrows
Wimmera,Gavin Pulse,GPuls,142.314913,-36.632039,2013-10-14,2013-10-15,wheat,ripening/ripe,NA,200,0,No sign of active burrows
Wimmera,Glen Hose,GHos,142.421377,-35.893295,2013-10-14,2013-10-15,barley,ripening/ripe,NA,200,0,No sign of active burrows
Wimmera,Greg Ruwoldt,GRuw,142.356328,-36.515782,2013-10-14,2013-10-15,wheat,ripening/ripe,NA,200,0,"No sign of active burrows, some small cracks in the soil."
Wimmera,Kevin Munroe,KMun,142.363359,-35.999789,2013-10-14,2013-10-15,wheat,ripening/ripe,NA,200,0,No sign of active burrows. Three burrows marked on the second transect non active
Wimmera,Mark Johns,MJoh,142.283535,-36.589878,2013-10-14,2013-10-15,wheat,ripening/ripe,NA,200,0,"No sign of active burrows, one burrow marked but not active"
Wimmera,Peter Huttig,DHut,142.427022,-35.823004,2013-10-14,2013-10-15,barley,ripening/ripe,NA,200,0,No sign of active burrows
Wimmera,Rod Armstrong,RArm,142.392226,-36.433918,2013-10-14,2013-10-15,oats,ripening/ripe,NA,200,0,"No sign of active burrows, Very difficult to see the ground large cracks in the soil"
Wimmera,Trevor Robinson,TRob,142.392802,-36.353017,2013-10-14,2013-10-15,canola,ripening/ripe,NA,200,0,No sign of active burrows
Moree,Alawah,Alawah,150.076595,-28.978815,2013-11-30,2013-12-01,barley,stubble  (heads harvested),6800 kg/ha,200,0,
Moree,Alawah,Alawah,150.076595,-28.978815,2013-11-30,2013-12-01,unburned/unmown road verge,n/a,13000 kg/ha,200,0,
Moree,Bethlee,Bethlee,150.158165,-29.462759,2013-11-30,2013-12-01,wheat,stubble  (heads harvested),4500 kg/ha,200,0,
Moree,Bethlee,Bethlee,150.158165,-29.462759,2013-11-30,2013-12-01,unburned/unmown road verge,n/a,6000 kg/ha,200,0,
Moree,Boonery,Boonery,149.99117,-29.00356,2013-11-30,2013-12-01,wheat,stubble  (heads harvested),7200 kg/ha,200,0,
Moree,Boonery,Boonery,149.99117,-29.00356,2013-11-30,2013-12-01,unburned/unmown road verge,n/a,6000 kg/ha ,200,0,
Moree,Calrossie,Calrossie,150.07633,-29.006747,2013-11-30,2013-12-01,wheat,stubble  (heads harvested),7200 kg/ha,200,0,
Moree,Calrossie,Calrossie,150.07633,-29.006747,2013-11-30,2013-12-01,unburned/unmown road verge,n/a,5500 kg/ha,200,0,
Moree,Coorong,Coonong,150.512658,-29.154781,2013-11-30,2013-12-01,chickpea/mung beans,stubble  (heads harvested),5000 kg/ha,200,0,
Moree,Coorong,Coonong,150.512658,-29.154781,2013-11-30,2013-12-01,unburned/unmown road verge,n/a,13000 kg/ha,200,0,
Moree,Dimboola,Dimboola,150.198886,-29.371752999999998,2013-11-30,2013-12-01,wheat,stubble  (heads harvested),42200 kg/ha,200,0,
Moree,Dimboola,Dimboola,150.198886,-29.371752999999998,2013-11-30,2013-12-01,sorghum,young (no flowers/head),12000 kg/ha,200,0,
Moree,Forest,Forest,150.13541,-29.178967,2013-11-30,2013-12-01,wheat,stubble  (heads harvested),6800 kg/ha,200,0,
Moree,Forest,Forest,150.13541,-29.178967,2013-11-30,2013-12-01,unburned/unmown road verge,n/a,4000 kg/ha,200,0,
Moree,Leverton,Leverton,150.029643,-29.183199,2013-11-30,2013-12-01,barley,stubble  (heads harvested),6800 kg/ha,200,3,Values 0-25 are the total number of active burrows lumped. Location of active burrows unknown.
Moree,Leverton,Leverton,150.029643,-29.183199,2013-11-30,2013-12-01,unburned/unmown road verge,n/a,6000 kg/ha,200,0,
Moree,Tycannah,Tycanna,149.846743,-29.612732,2013-11-30,2013-12-01,wheat,stubble  (heads harvested),7200 kg/ha,200,0,
Moree,Tycannah,Tycanna,149.846743,-29.612732,2013-11-30,2013-12-01,unburned/unmown road verge,n/a,5000 kg/ha,200,0,
Moree,Windoondilla,Windoondilla,149.832756,-29.74091,2013-11-30,2013-12-01,chickpea/mung beans,stubble  (heads harvested),6000 kg/ha,200,0,
Moree,Windoondilla,Windoondilla,149.832756,-29.74091,2013-11-30,2013-12-01,unburned/unmown road verge,n/a,7000 kg/ha,200,0,
Downs Central,10 & 11,10 & 11/11,151.299961,-27.54722,2013-12-28,2013-12-29,mown road verge (recent),n/a,,225,0,"Site 11
Corrected SessionNorth from Summer 2014 to Summer 2013"
Downs Central,10 & 11,Ten,151.299961,-27.54722,2013-12-28,2013-12-29,cotton,young (no flowers/head),,225,0,"Site 10
Corrected SessionNorth from Summer 2014 to Summer 2013"
Downs Central,27 & 28,27 & 28/27,151.421476,-27.578082,2013-12-28,2013-12-29,sorghum,mulch (stubble cut/unploughed),,225,0,"Site 27
Corrected SessionNorth from Summer 2014 to Summer 2013
Associated trap data"
Downs Central,27 & 28,27 & 28/28,151.421476,-27.578082,2013-12-28,2013-12-29,mown road verge (recent),n/a,,225,0,"Site 28
Corrected SessionNorth from Summer 2014 to Summer 2013
Associated trap data"
Downs Central,29 & 30,29 & 30/30,151.44604,-27.597238,2013-12-28,2013-12-29,unburned/unmown road verge,n/a,,225,0,"Site 30
Corrected SessionNorth from Summer 2014 to Summer 2013
No associated trap data"
Downs Central,"37, 38 & 39","37, 38 & 39/37",151.471092,-27.584369,2013-12-28,2013-12-29,wheat,stubble  (heads harvested),,225,0,"Site 37
No associated trap data set."
Downs Central,46 & 47,46 & 47/47,151.545802,-27.572395,2013-12-28,2013-12-29,"plough (ploughed, some clumps remain)",n/a,,200,0,
Downs Central,10 & 11,10 & 11/11,151.299961,-27.54722,2013-12-30,2013-12-31,mown road verge (recent),n/a,,225,0,
Downs Central,10 & 11,Ten,151.299961,-27.54722,2013-12-30,2013-12-31,cotton,young (no flowers/head),,225,0,
Downs Central,27 & 28,27 & 28/27,151.421476,-27.578082,2013-12-30,2013-12-31,sorghum,mulch (stubble cut/unploughed),,225,0,
Downs Central,27 & 28,27 & 28/28,151.421476,-27.578082,2013-12-30,2013-12-31,mown road verge (recent),n/a,,225,0,
Downs Central,29 & 30,29 & 30/29,151.44604,-27.597238,2013-12-30,2013-12-31,sorghum,mature (flowers/heads),,225,0,
Downs Central,29 & 30,29 & 30/30,151.44604,-27.597238,2013-12-30,2013-12-31,unburned/unmown road verge,n/a,,225,0,
Downs Central,"37, 38 & 39","37, 38 & 39/37",151.471092,-27.584369,2013-12-30,2013-12-31,wheat,stubble  (heads harvested),,225,0,
Dawson Valley,Namgoori (Leichardt Hwy),Namgoori (Leichardr Hwy),NA,NA,2014-01-02,2014-01-03,sorghum,young (no flowers/head),"7,000 kg/ha",200,0,
Dawson Valley,Namgoori (Leichardt Hwy),Namgoori (Leichardr Hwy),NA,NA,2014-01-02,2014-01-03,unburned/unmown road verge,n/a,">20,000 kg/ha",200,0,
Dawson Valley,Namgoori 6 & 7,Namgoori 6,150.1252824,-24.6130926,2014-01-02,2014-01-03,unburned/unmown road verge,n/a,">20,000 kg/ha",200,0,"tall, dense green grass, flowering, seeding"
Dawson Valley,Namgoori 6 & 7,Namgoori 7,150.1252824,-24.6130926,2014-01-02,2014-01-03,sorghum,young (no flowers/head),"7,000 kg/ha",200,0,
Dawson Valley,Silverton 1 & 2,Silverton 1,150.1541161,-24.7677166,2014-01-02,2014-01-03,unburned/unmown road verge,n/a,"7,700 kg/ha",200,0,
Dawson Valley,Silverton 1 & 2,Silverton 2,150.1541161,-24.7677166,2014-01-02,2014-01-03,sorghum,young (no flowers/head),"11,700 kg/ha",200,0,
Dawson Valley,Tallawanta 3 - 5,Tallawanta 4,150.1225787,-24.6134788,2014-01-02,2014-01-03,wheat,stubble  (heads harvested),"7,200 kg/ha",200,2,"Summary of active burrow data, location not indicated."
Dawson Valley,Toolangi 8 and 9,Toolangi 8,150.1408231,-24.581067,2014-01-02,2014-01-03,fallow (bare surface),fallow,>500 kg/ha,200,0,bare fallow
Dawson Valley,Toolangi 8 and 9,Toolangi 9,150.1408231,-24.581067,2014-01-02,2014-01-03,unburned/unmown road verge,n/a,">20,000 kg/ha",200,0,"tall, dense green grass, flowering, seeding"
Callide Valley,Ardnith 12 - 13,Ardnith 12,150.4935711,-24.2938722,2014-01-03,2014-01-04,mown road verge (recent),n/a,"9,200 kg/ha",200,0,
Callide Valley,Ardnith 12 - 13,Ardnith 13,150.4935711,-24.2938722,2014-01-03,2014-01-04,chickpea/mung beans,young (no flowers/head),"3,520 kg/ha",200,0,mung beans sown 20/12/2013
Callide Valley,Grandview  19 - 20,Grandview  19 - 20,150.3808218,-24.2001987,2014-01-03,2014-01-04,wheat,stubble  (heads harvested),"7,300 kg/ha",200,0,
Callide Valley,Grandview  19 - 20,Grandview  19 - 20,150.3808218,-24.2001987,2014-01-03,2014-01-04,unburned/unmown road verge,n/a,"10,670 kg/ha",200,0,
Callide Valley,Grandview 7 - 9,Grandview 7 - 9,150.5388683,-24.3247873,2014-01-03,2014-01-04,sorghum,young (no flowers/head),">20,000 kg/ha",200,0,sorghum sown into cereal stubble
Callide Valley,Grandview 7 - 9,Grandview 7 - 9,150.5388683,-24.3247873,2014-01-03,2014-01-04,mown road verge (recent),n/a,">13,000 kg/ha",200,0,
Callide Valley,Horsley Cross 5 - 6,Horsley Cross 5,150.529502,-24.4216097,2014-01-03,2014-01-04,unburned/unmown road verge,n/a,">20,000 kg/ha",200,0,
Callide Valley,Horsley Cross 5 - 6,Horsley Cross 6,150.529502,-24.4216097,2014-01-03,2014-01-04,chickpea/mung beans,young (no flowers/head),"1,160 kg/ha",200,0,
Callide Valley,Rosehill 17 - 18,Rosehill 17,150.397709,-24.2102516,2014-01-03,2014-01-04,wheat,stubble  (heads harvested),"7,300 kg/ha",200,0,wheat harvested in early September
Callide Valley,Rosehill 17 - 18,Rosehill 18,150.397709,-24.2102516,2014-01-03,2014-01-04,mown road verge (recent),n/a,"6,000 kg/ha",200,0,
Callide Valley,Site 10 - 11,Site 10,150.5284506,-24.3534709,2014-01-03,2014-01-04,sorghum,young (no flowers/head),">10,000 kg/ha",200,0,wheat stubble and sorghum
Callide Valley,Site 10 - 11,Site 11,150.5284506,-24.3534709,2014-01-03,2014-01-04,mown road verge (recent),n/a,"5,880 kg/ha",200,0,
CIA,Community Farm,Comm Farm,145.950979,-34.74063,2014-03-20,2014-03-21,fallow,NA,NA,200,0,paddock being worked
CIA,David Bellato,DBela,145.896168,-34.804647,2014-03-20,2014-03-21,fallow,NA,NA,200,1,one dubiously active burrow detected may have been crickets
CIA,Ian Southerland,Ian South 1,145.767316,-34.901548,2014-03-20,2014-03-21,fallow,NA,NA,200,0,paddock being reworked for new irrigation system
CIA,Shane Fraser,Shane Fras 1,145.987013,-34.949088,2014-03-20,2014-03-21,fallow,NA,NA,200,0,"No sign of active burrows in the paddock, some old inactive burrow in chanel bank next to the paddock"
Northern Mallee,Colin Aikman,CAik,141.870913,-35.218871,2014-03-22,2014-03-23,barley,stubble,NA,200,0,Two burrows marked no active burrows recorded.
Northern Mallee,Colin Beer,CBee,141.293619,-35.231295,2014-03-22,2014-03-23,wheat,stubble,NA,200,8,Moderate levels of activity recorded
Northern Mallee,David Allen,DAlle,141.194131,-35.271539,2014-03-22,2014-03-23,wheat,stubble,NA,200,0,no active burrows observed in the area
Northern Mallee,Jack Pryse,JPryse,141.948382,-35.152942,2014-03-22,2014-03-23,barley,stubble,NA,200,0,no active burrows observed in the area
Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2014-03-22,2014-03-23,fence line,NA,NA,100,0,No sign of active burrows in the area.
Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2014-03-22,2014-03-23,fence line,NA,NA,100,0,no active burrow observed in the area
Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-03-22,2014-03-23,wheat,stubble,NA,100,0,no active burrows observed in the area
Northern Mallee,Jim Wakefield,JWC Crop,142.021747,-35.098249,2014-03-22,2014-03-23,wheat,stubble,NA,100,0,no active burrows observed in the area
Northern Mallee,Ken McDonald,KMcD,141.598449,-35.200863,2014-03-22,2014-03-23,barley,stubble,NA,200,0,One active burrow observed outside of the transect area.
Northern Mallee,Kieran Hayter,KHayt,141.710731,-35.181655,2014-03-22,2014-03-23,canola,stubble,NA,200,0,no active burrows observed in the area
Northern Mallee,Robert McKee,RMcK,141.363881,-35.262963,2014-03-22,2014-03-23,barley,stubble,NA,200,1,very low levels of activity recorded
Northern Mallee,Sam Parker,SPark,141.49689,-35.213419,2014-03-22,2014-03-23,barley,stubble,NA,200,2,Active burrows observed in the area
Northern Mallee,Tim Eichler,TEich,141.1232,-35.257329,2014-03-22,2014-03-23,barley,stubble,NA,200,0,no active burrows observed in the area
Northern Mallee,Trent Oakley,TOak,140.984085,-35.233253,2014-03-22,2014-03-23,barley,stubble,NA,200,5,Moderate levels of mouse activity recorded in the paddock
Adelaide Plains,Brett Roberts LP,BRA,138.3706,-34.31261,2014-03-25,2014-03-26,barley,stubble,NA,200,30,Very high levels of mouse activity recorded
Adelaide Plains,Brett Roberts LP,BRB,138.3706,-34.31261,2014-03-25,2014-03-26,barley,stubble,NA,200,38,Very high levels of mouse activity recorded
Adelaide Plains,Brett Roberts WHP,BRC,138.25932,-34.34258,2014-03-25,2014-03-26,wheat,stubble,NA,200,1,Very high levels of mouse activity recorded active burrows observed outside the transect area.
Adelaide Plains,John Lush C,JLC,138.571,-34.39651,2014-03-25,2014-03-26,canola,stubble,NA,200,0,some active burrows observed in the area
Adelaide Plains,John Lush HB,JLHB,138.69579,-34.35089,2014-03-25,2014-03-26,canola,stubble,NA,200,0,some active burrows observed outside the transect area.
Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2014-03-25,2014-03-26,wheat,stubble,NA,200,46,Very high levels of mouse activity recorded
Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2014-03-25,2014-03-26,wheat,stubble,NA,200,32,Very high levels of mouse activity recorded
