north_south,region,site,subsite,longitude,latitude,date_start_session,date_end_session,session_length_days,crop_type,crop_stage,trap_type,date,survey_night,traps_set,phantoms,traps_night,mice_night,glm,trap_location_x,trap_location_y,individual_id,class,ear_mark,fate,sex,age,weight_g,length_mm,vagina,teats,pregnant,uterus,uterus_scars,embryos,embryo_length,testis,breeding_status
south,Adelaide Plains,John Lush M,JLBF2Crop,138.59047,-34.37682,2014-06-16,2014-06-18,3,fence line,NA,longworth,2014-06-17,2,15,0,15,1,2,NA,NA,,first_capture,1,released,male,NA,13,81,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2014-06-16,2014-06-18,3,wheat,seedling,longworth,2014-06-18,3,36,0,36,2,1,1,4,,recapture_within_trip,3,released,male,NA,14.5,95,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2014-06-16,2014-06-18,3,wheat,seedling,longworth,2014-06-18,3,36,0,36,2,1,2,3,,first_capture,2,released,female,NA,16,88,closed_membrane,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2014-06-16,2014-06-18,3,fence line,NA,longworth,2014-06-18,3,15,1,14,7,2,NA,NA,,first_capture,2,released,male,NA,10,72,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2014-06-16,2014-06-18,3,fence line,NA,longworth,2014-06-18,3,15,1,14,7,2,NA,NA,,first_capture,2,released,female,NA,10.5,75,closed_membrane,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2014-06-16,2014-06-18,3,fence line,NA,longworth,2014-06-18,3,15,1,14,7,2,NA,NA,,recapture_within_trip,3,released,male,NA,13,80,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2014-06-16,2014-06-18,3,fence line,NA,longworth,2014-06-18,3,15,1,14,7,2,NA,NA,,first_capture,2,released,female,NA,18,87,closed,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2014-06-16,2014-06-18,3,fence line,NA,longworth,2014-06-18,3,15,1,14,7,2,NA,NA,,first_capture,2,released,female,NA,19.5,96,closed,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2014-06-16,2014-06-18,3,fence line,NA,longworth,2014-06-18,3,15,1,14,7,2,NA,NA,,first_capture,2,released,male,NA,20,92,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2014-06-16,2014-06-18,3,fence line,NA,longworth,2014-06-18,3,15,1,14,7,2,NA,NA,,first_capture,2,released,male,NA,19.5,90,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2014-06-16,2014-06-18,3,wheat,seedling,longworth,2014-06-18,3,36,0,36,3,1,6,6,,first_capture,2,released,female,NA,11.5,75,closed_membrane,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2014-06-16,2014-06-18,3,wheat,seedling,longworth,2014-06-18,3,36,0,36,3,1,4,5,,recapture_within_trip,3,released,male,NA,13.5,76,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2014-06-16,2014-06-18,3,wheat,seedling,longworth,2014-06-18,3,36,0,36,3,1,1,1,,recapture_within_trip,3,released,male,NA,15,85,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLBF2Crop,138.59047,-34.37682,2014-06-16,2014-06-18,3,fence line,NA,longworth,2014-06-18,3,15,0,15,2,2,NA,NA,,first_capture,2,released,female,NA,15,85,closed_membrane,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLBF2Crop,138.59047,-34.37682,2014-06-16,2014-06-18,3,fence line,NA,longworth,2014-06-18,3,15,0,15,2,2,NA,NA,,first_capture,2,released,male,NA,12.5,75,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2014-09-13,2014-09-15,3,wheat,flowering,longworth,2014-09-13,1,36,0,36,1,1,2,5,,first_capture,1,released,female,NA,14.5,85,closed,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2014-09-13,2014-09-15,3,fence line,NA,longworth,2014-09-13,1,15,0,15,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2014-09-13,2014-09-15,3,wheat,flowering,longworth,2014-09-13,1,36,0,36,1,1,3,2,,first_capture,1,released,female,NA,18,90,closed,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLBF2Crop,138.59047,-34.37682,2014-09-13,2014-09-15,3,fence line,NA,longworth,2014-09-13,1,15,0,15,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2014-09-13,2014-09-15,3,wheat,flowering,longworth,2014-09-14,2,36,0,36,1,1,1,4,,first_capture,2,released,female,NA,25.5,91,closed,present_fur_at_base,Pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2014-09-13,2014-09-15,3,fence line,NA,longworth,2014-09-14,2,15,0,15,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2014-09-13,2014-09-15,3,wheat,flowering,longworth,2014-09-14,2,36,0,36,2,1,2,6,,first_capture,2,released,male,NA,20,90,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2014-09-13,2014-09-15,3,wheat,flowering,longworth,2014-09-14,2,36,0,36,2,1,2,2,,recapture_within_trip,2,released,female,NA,NA,NA,closed,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLBF2Crop,138.59047,-34.37682,2014-09-13,2014-09-15,3,fence line,NA,longworth,2014-09-14,2,15,0,15,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2014-09-13,2014-09-15,3,wheat,flowering,longworth,2014-09-15,3,36,0,36,4,1,5,1,,first_capture,NA,dead_to_lab,female,NA,13,86,closed,not_visible,Not pregnant,0,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2014-09-13,2014-09-15,3,wheat,flowering,longworth,2014-09-15,3,36,0,36,4,1,3,4,,first_capture,2,released,male,NA,17.5,88,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2014-09-13,2014-09-15,3,wheat,flowering,longworth,2014-09-15,3,36,0,36,4,1,1,3,,recapture_within_trip,NA,dead_to_lab,female,NA,NA,NA,closed,present_fur_at_base,Not pregnant,2,1,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2014-09-13,2014-09-15,3,wheat,flowering,longworth,2014-09-15,3,36,0,36,4,1,5,6,,first_capture,NA,dead_to_lab,female,NA,15,83,closed,present_fur_at_base,Not pregnant,1,1,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2014-09-13,2014-09-15,3,fence line,NA,longworth,2014-09-15,3,15,0,15,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2014-09-13,2014-09-15,3,wheat,flowering,longworth,2014-09-15,3,36,0,36,4,1,4,6,,recapture_within_trip,NA,released,male,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2014-09-13,2014-09-15,3,wheat,flowering,longworth,2014-09-15,3,36,0,36,4,1,4,5,,first_capture,NA,dead_to_lab,female,NA,17.5,85,closed,not_visible,Not pregnant,2,1,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2014-09-13,2014-09-15,3,wheat,flowering,longworth,2014-09-15,3,36,0,36,4,1,5,4,,first_capture,NA,dead_to_lab,female,NA,16.5,87,closed,not_visible,Pregnant,3,0,9,2,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2014-09-13,2014-09-15,3,wheat,flowering,longworth,2014-09-15,3,36,0,36,4,1,4,2,,NA,NA,no_mark,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Adelaide Plains,John Lush M,JLBF2Crop,138.59047,-34.37682,2014-09-13,2014-09-15,3,fence line,NA,longworth,2014-09-15,3,15,0,15,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,9,1,1,5,,first_capture,1,released,female,NA,9,64,closed_membrane,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,9,1,2,5,,first_capture,1,released,male,NA,20,92,NA,NA,Not pregnant,NA,NA,NA,NA,1,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,9,1,3,1,,first_capture,1,released,male,NA,13.5,75,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,9,1,3,3,,first_capture,1,released,male,NA,13,80,NA,NA,Not pregnant,NA,NA,NA,NA,1,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,9,1,34,NA,,first_capture,1,released,male,NA,12,80,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,9,1,3,5,,first_capture,1,released,female,NA,20.5,91,perforate_small,present_fur_at_base,Pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,9,1,6,3,,first_capture,1,released,male,NA,8.5,65,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,9,1,4,3,,first_capture,1,released,male,NA,18.5,90,NA,NA,Not pregnant,NA,NA,NA,NA,1,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,9,1,6,1,,first_capture,1,released,female,NA,21.5,90,closed_membrane,present_large_fur_not_at_base,Pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2015-03-08,2015-03-10,3,fence line,NA,longworth,2015-03-08,1,15,0,15,1,2,NA,NA,,first_capture,1,released,female,NA,8,65,closed_membrane,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,11,1,6,5,,first_capture,1,released,female,NA,11,70,closed_membrane,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,11,1,5,6,,first_capture,1,released,female,NA,9,68,closed_membrane,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,11,1,5,1,,first_capture,1,released,female,NA,6,56,closed_membrane,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,11,1,3,6,,first_capture,1,released,male,NA,13,73,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,11,1,3,5,,first_capture,1,released,female,NA,16.5,80,closed,present_fur_at_base,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,11,1,3,4,,first_capture,1,released,male,NA,17,82,NA,NA,Not pregnant,NA,NA,NA,NA,1,NA
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,11,1,3,2,,first_capture,1,released,male,NA,11,76,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,11,13,1,NA,,first_capture,1,released,male,NA,10.5,72,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,11,1,1,4,,first_capture,1,released,male,NA,13,75,NA,NA,Not pregnant,NA,NA,NA,NA,1,NA
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,11,1,1,3,,first_capture,1,released,female,NA,10.5,66,closed_membrane,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-08,1,36,0,36,11,1,1,1,,first_capture,1,released,male,NA,10,69,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLBF2Crop,138.59047,-34.37682,2015-03-08,2015-03-10,3,fence line,NA,longworth,2015-03-08,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-09,2,36,0,36,23,1,1,3,,first_capture,1,released,male,NA,13,78,NA,NA,Not pregnant,NA,NA,NA,NA,1,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-09,2,36,0,36,23,1,1,5,,first_capture,1,released,male,NA,9,68,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-09,2,36,0,36,23,1,2,6,,first_capture,1,released,male,NA,21,90,NA,NA,Not pregnant,NA,NA,NA,NA,1,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-09,2,36,0,36,23,1,2,6,,first_capture,1,released,male,NA,10,70,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-09,2,36,0,36,23,1,2,5,,first_capture,1,released,male,NA,16.5,87,NA,NA,Not pregnant,NA,NA,NA,NA,1,NA
south,Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2015-03-08,2015-03-10,3,wheat,stubble,longworth,2015-03-09,2,36,0,36,23,1,2,4,,first_capture,1,released,male,NA,10.5,75,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
